provincia_id;provincia_nombre;anio;codigo_delito_snic_id;codigo_delito_snic_nombre;cantidad_hechos;cantidad_victimas;cantidad_victimas_masc;cantidad_victimas_fem;cantidad_victimas_sd;tasa_hechos;tasa_victimas;tasa_victimas_masc;tasa_victimas_fem
02;Ciudad Autónoma de Buenos Aires;2000;1;Homicidios dolosos;149;158;121;37;0;4,9750013;5,2755051;8,8257008;2,2783601
02;Ciudad Autónoma de Buenos Aires;2000;2;Homicidios dolosos en grado de tentativa;54;58;40;18;0;1,8030207;1,9365778;2,9175868;1,1083914
02;Ciudad Autónoma de Buenos Aires;2000;3;Muertes en accidentes viales;121;126;97;29;0;4,040102;4,2070484;7,0751481;1,7857418
02;Ciudad Autónoma de Buenos Aires;2000;4;Homicidios culposos por otros hechos;35;36;20;13;3;1,1686245;1,2020137;1,4587934;,80050492
02;Ciudad Autónoma de Buenos Aires;2000;5;Lesiones dolosas;13154;13732;8105;5485;142;439,20248;458,50146;591,17603;337,7515
02;Ciudad Autónoma de Buenos Aires;2000;6;Lesiones culposas en Accidentes Viales;7890;8486;5433;2998;55;263,44135;283,34137;396,28125;184,60875
02;Ciudad Autónoma de Buenos Aires;2000;7;Lesiones culposas por otros hechos;1164;1244;725;480;39;38,865112;41,536255;52,881264;29,557106
02;Ciudad Autónoma de Buenos Aires;2000;8;Otros delitos contra las personas;1784;1881;928;856;97;59,56646;62,805222;67,688019;52,710171
02;Ciudad Autónoma de Buenos Aires;2000;9;Delitos contra el honor;0;0;0;0;0;0;0;0;0
02;Ciudad Autónoma de Buenos Aires;2000;10;Abusos sexuales con acceso carnal (violaciones);197;206;25;173;8;6,5776863;6,87819;1,8234918;10,652873
02;Ciudad Autónoma de Buenos Aires;2000;11;Otros delitos contra la integridad sexual;409;440;83;343;14;13,656212;14,691279;6,0539927;21,121016
02;Ciudad Autónoma de Buenos Aires;2000;12;Delitos contra el estado civil;1;;;;;,03338927;;;
02;Ciudad Autónoma de Buenos Aires;2000;13;Amenazas;11034;;;;;368,41724;;;
02;Ciudad Autónoma de Buenos Aires;2000;14;Otros delitos contra la libertad;3684;3684;0;0;3684;123,00607;123,00607;0;0
02;Ciudad Autónoma de Buenos Aires;2000;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);68937;;;;;2301,7561;;;
02;Ciudad Autónoma de Buenos Aires;2000;16;Tentativas de robo (excluye las agravadas por el res, de lesiones y/o muerte);2620;;;;;87,479889;;;
02;Ciudad Autónoma de Buenos Aires;2000;17;Robos agravados por el resultado de lesiones y/o muertes ;37;;;;;1,2354031;;;
02;Ciudad Autónoma de Buenos Aires;2000;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;4;;;;;,13355708;;;
02;Ciudad Autónoma de Buenos Aires;2000;19;Hurtos;64018;;;;;2137,5144;;;
02;Ciudad Autónoma de Buenos Aires;2000;20;Tentativas de hurto;725;;;;;24,207222;;;
02;Ciudad Autónoma de Buenos Aires;2000;21;Otros delitos contra la propiedad;7502;;;;;250,48631;;;
02;Ciudad Autónoma de Buenos Aires;2000;22;Delitos contra la seguridad pública;376;;;;;12,554366;;;
02;Ciudad Autónoma de Buenos Aires;2000;23;Delitos contra el orden público;336;;;;;11,218795;;;
02;Ciudad Autónoma de Buenos Aires;2000;24;Delitos contra la seguridad de la nación;1;;;;;,03338927;;;
02;Ciudad Autónoma de Buenos Aires;2000;25;Delitos contra los poderes públicos y el orden constitucional;11;;;;;,36728197;;;
02;Ciudad Autónoma de Buenos Aires;2000;26;Delitos contra la administración pública;2130;;;;;71,119148;;;
02;Ciudad Autónoma de Buenos Aires;2000;27;Delitos contra la fe pública;1047;;;;;34,958569;;;
02;Ciudad Autónoma de Buenos Aires;2000;28;Ley 23,737 (estupefacientes);7613;;;;;254,19252;;;
02;Ciudad Autónoma de Buenos Aires;2000;29;Otros delitos previstos en leyes especiales;4554;;;;;152,05475;;;
02;Ciudad Autónoma de Buenos Aires;2000;30;Contravenciones;73;;;;;2,4374168;;;
02;Ciudad Autónoma de Buenos Aires;2000;31;Suicidios (consumados);356;356;0;0;356;12,550616;12,550616;0;0
02;Ciudad Autónoma de Buenos Aires;2001;1;Homicidios dolosos;152;159;131;28;0;5,0744524;5,3081446;9,5490999;1,7246264
02;Ciudad Autónoma de Buenos Aires;2001;2;Homicidios dolosos en grado de tentativa;45;55;37;17;1;1,502305;1,8361506;2,6970742;1,0470946
02;Ciudad Autónoma de Buenos Aires;2001;3;Muertes en accidentes viales;109;112;82;30;0;3,6389167;3,7390704;5,9772992;1,8478141
02;Ciudad Autónoma de Buenos Aires;2001;4;Homicidios culposos por otros hechos;18;20;9;11;0;,60092199;,66769111;,65604508;,67753184
02;Ciudad Autónoma de Buenos Aires;2001;5;Lesiones dolosas;12990;14946;8871;6071;4;433,66537;498,96558;646,64172;373,93597
02;Ciudad Autónoma de Buenos Aires;2001;6;Lesiones culposas en Accidentes Viales;7422;8441;5430;3011;0;247,78018;281,79904;395,81384;185,45894
02;Ciudad Autónoma de Buenos Aires;2001;7;Lesiones culposas por otros hechos;794;861;483;377;1;26,507338;28,744102;35,207752;23,220863
02;Ciudad Autónoma de Buenos Aires;2001;8;Otros delitos contra las personas;1803;2101;1117;981;3;60,192356;70,140953;81,422478;60,423519
02;Ciudad Autónoma de Buenos Aires;2001;9;Delitos contra el honor;4;5;3;2;0;,13353823;,16692278;,21868168;,1231876
02;Ciudad Autónoma de Buenos Aires;2001;10;Abusos sexuales con acceso carnal (violaciones);200;231;26;204;1;6,6769114;7,7118325;1,8952413;12,565135
02;Ciudad Autónoma de Buenos Aires;2001;11;Otros delitos contra la integridad sexual;454;514;81;421;12;15,156589;17,159662;5,9044056;25,93099
02;Ciudad Autónoma de Buenos Aires;2001;12;Delitos contra el estado civil;1;;;;;,033384558;;;
02;Ciudad Autónoma de Buenos Aires;2001;13;Amenazas;11397;;;;;380,4838;;;
02;Ciudad Autónoma de Buenos Aires;2001;14;Otros delitos contra la libertad;3880;3880;0;0;3880;129,53207;129,53207;0;0
02;Ciudad Autónoma de Buenos Aires;2001;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);69474;;;;;2319,3586;;;
02;Ciudad Autónoma de Buenos Aires;2001;16;Tentativas de robo (excluye las agravadas por el res, de lesiones y/o muerte);3183;;;;;106,26305;;;
02;Ciudad Autónoma de Buenos Aires;2001;17;Robos agravados por el resultado de lesiones y/o muertes ;173;;;;;5,7755284;;;
02;Ciudad Autónoma de Buenos Aires;2001;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;38;;;;;1,2686131;;;
02;Ciudad Autónoma de Buenos Aires;2001;19;Hurtos;61671;;;;;2058,8589;;;
02;Ciudad Autónoma de Buenos Aires;2001;20;Tentativas de hurto;833;;;;;27,809336;;;
02;Ciudad Autónoma de Buenos Aires;2001;21;Otros delitos contra la propiedad;7412;;;;;247,44633;;;
02;Ciudad Autónoma de Buenos Aires;2001;22;Delitos contra la seguridad pública;677;;;;;22,601345;;;
02;Ciudad Autónoma de Buenos Aires;2001;23;Delitos contra el orden público;2612;;;;;87,200462;;;
02;Ciudad Autónoma de Buenos Aires;2001;24;Delitos contra la seguridad de la nación;2;;;;;,066769116;;;
02;Ciudad Autónoma de Buenos Aires;2001;25;Delitos contra los poderes públicos y el orden constitucional;11;;;;;,36723012;;;
02;Ciudad Autónoma de Buenos Aires;2001;26;Delitos contra la administración pública;2240;;;;;74,781403;;;
02;Ciudad Autónoma de Buenos Aires;2001;27;Delitos contra la fe pública;807;;;;;26,941338;;;
02;Ciudad Autónoma de Buenos Aires;2001;28;Ley 23,737 (estupefacientes);9408;;;;;314,08191;;;
02;Ciudad Autónoma de Buenos Aires;2001;29;Otros delitos previstos en leyes especiales;4273;;;;;142,65221;;;
02;Ciudad Autónoma de Buenos Aires;2001;30;Contravenciones;35;;;;;1,1684594;;;
02;Ciudad Autónoma de Buenos Aires;2001;31;Suicidios (consumados);317;317;0;0;317;11,23502;11,23502;0;0
02;Ciudad Autónoma de Buenos Aires;2002;1;Homicidios dolosos;171;179;148;31;0;5,7017961;5,9685469;10,759239;1,909489
02;Ciudad Autónoma de Buenos Aires;2002;2;Homicidios dolosos en grado de tentativa;36;48;36;11;1;1,2003781;1,6005042;2,6171122;,67756063
02;Ciudad Autónoma de Buenos Aires;2002;3;Muertes en accidentes viales;105;106;69;37;0;3,5011029;3,5344467;5,0161314;2,2790675
02;Ciudad Autónoma de Buenos Aires;2002;4;Homicidios culposos por otros hechos;18;19;13;4;2;,60018903;,63353288;,9450683;,24638568
02;Ciudad Autónoma de Buenos Aires;2002;5;Lesiones dolosas;13773;14306;8145;6160;1;459,24466;477,01694;592,12164;379,43393
02;Ciudad Autónoma de Buenos Aires;2002;6;Lesiones culposas en Accidentes Viales;7076;8139;5268;2871;0;235,94099;271,3855;382,97073;176,84332
02;Ciudad Autónoma de Buenos Aires;2002;7;Lesiones culposas por otros hechos;742;813;416;395;2;24,741127;27,10854;30,242186;24,330585
02;Ciudad Autónoma de Buenos Aires;2002;8;Otros delitos contra las personas;1611;1689;853;833;3;53,716919;56,317741;62,011017;51,309818
02;Ciudad Autónoma de Buenos Aires;2002;9;Delitos contra el honor;0;0;0;0;0;0;0;0;0
02;Ciudad Autónoma de Buenos Aires;2002;10;Abusos sexuales con acceso carnal (violaciones);202;204;20;184;0;6,735455;6,8021426;1,4539512;11,333741
02;Ciudad Autónoma de Buenos Aires;2002;11;Otros delitos contra la integridad sexual;396;418;62;356;0;13,20416;13,937724;4,5072489;21,928326
02;Ciudad Autónoma de Buenos Aires;2002;12;Delitos contra el estado civil;1;;;;;,033343837;;;
02;Ciudad Autónoma de Buenos Aires;2002;13;Amenazas;12491;;;;;416,49786;;;
02;Ciudad Autónoma de Buenos Aires;2002;14;Otros delitos contra la libertad;3048;3048;0;0;3048;101,63201;101,63201;0;0
02;Ciudad Autónoma de Buenos Aires;2002;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);71592;;;;;2387,1519;;;
02;Ciudad Autónoma de Buenos Aires;2002;16;Tentativas de robo (excluye las agravadas por el res, de lesiones y/o muerte);3565;;;;;118,87078;;;
02;Ciudad Autónoma de Buenos Aires;2002;17;Robos agravados por el resultado de lesiones y/o muertes ;105;;;;;3,5011029;;;
02;Ciudad Autónoma de Buenos Aires;2002;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;21;;;;;,70022058;;;
02;Ciudad Autónoma de Buenos Aires;2002;19;Hurtos;61597;;;;;2053,8804;;;
02;Ciudad Autónoma de Buenos Aires;2002;20;Tentativas de hurto;893;;;;;29,776047;;;
02;Ciudad Autónoma de Buenos Aires;2002;21;Otros delitos contra la propiedad;7008;;;;;233,67361;;;
02;Ciudad Autónoma de Buenos Aires;2002;22;Delitos contra la seguridad pública;338;;;;;11,270217;;;
02;Ciudad Autónoma de Buenos Aires;2002;23;Delitos contra el orden público;290;;;;;9,669713;;;
02;Ciudad Autónoma de Buenos Aires;2002;24;Delitos contra la seguridad de la nación;0;;;;;0;;;
02;Ciudad Autónoma de Buenos Aires;2002;25;Delitos contra los poderes públicos y el orden constitucional;11;;;;;,36678219;;;
02;Ciudad Autónoma de Buenos Aires;2002;26;Delitos contra la administración pública;2512;;;;;83,75972;;;
02;Ciudad Autónoma de Buenos Aires;2002;27;Delitos contra la fe pública;1134;;;;;37,811913;;;
02;Ciudad Autónoma de Buenos Aires;2002;28;Ley 23,737 (estupefacientes);9855;;;;;328,60352;;;
02;Ciudad Autónoma de Buenos Aires;2002;29;Otros delitos previstos en leyes especiales;3724;;;;;124,17245;;;
02;Ciudad Autónoma de Buenos Aires;2002;30;Contravenciones;45;;;;;1,5004727;;;
02;Ciudad Autónoma de Buenos Aires;2002;31;Suicidios (consumados);286;286;0;0;286;10,138791;10,138791;0;0
02;Ciudad Autónoma de Buenos Aires;2003;1;Homicidios dolosos;142;146;119;27;0;4,7290487;4,8622613;8,6277084;1,663175
02;Ciudad Autónoma de Buenos Aires;2003;2;Homicidios dolosos en grado de tentativa;44;47;36;11;0;1,4653391;1,5652486;2,6100631;,67758983
02;Ciudad Autónoma de Buenos Aires;2003;3;Muertes en accidentes viales;107;110;79;31;0;3,5634382;3,6633477;5,7276382;1,9095713
02;Ciudad Autónoma de Buenos Aires;2003;4;Homicidios culposos por otros hechos;10;10;5;4;1;,33303159;,33303159;,36250877;,2463963
02;Ciudad Autónoma de Buenos Aires;2003;5;Lesiones dolosas;13721;14308;8163;6145;0;456,95267;476,50162;591,83179;378,52631
02;Ciudad Autónoma de Buenos Aires;2003;6;Lesiones culposas en Accidentes Viales;7510;8834;5725;3107;2;250,10674;294,20013;415,07254;191,38832
02;Ciudad Autónoma de Buenos Aires;2003;7;Lesiones culposas por otros hechos;930;1002;531;469;2;30,971939;33,369766;38,498432;28,889967
02;Ciudad Autónoma de Buenos Aires;2003;8;Otros delitos contra las personas;1515;1569;798;766;5;50,454288;52,252659;57,8564;47,184891
02;Ciudad Autónoma de Buenos Aires;2003;9;Delitos contra el honor;0;0;0;0;0;0;0;0;0
02;Ciudad Autónoma de Buenos Aires;2003;10;Abusos sexuales con acceso carnal (violaciones);213;221;47;157;17;7,0935731;7,3599987;3,4075823;9,6710548
02;Ciudad Autónoma de Buenos Aires;2003;11;Otros delitos contra la integridad sexual;469;495;67;394;34;15,619183;16,485065;4,8576174;24,270035
02;Ciudad Autónoma de Buenos Aires;2003;12;Delitos contra el estado civil;1;;;;;,03330316;;;
02;Ciudad Autónoma de Buenos Aires;2003;13;Amenazas;12204;;;;;406,43176;;;
02;Ciudad Autónoma de Buenos Aires;2003;14;Otros delitos contra la libertad;2703;2703;0;0;2703;90,01844;90,01844;0;0
02;Ciudad Autónoma de Buenos Aires;2003;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);73222;;;;;2438,5239;;;
02;Ciudad Autónoma de Buenos Aires;2003;16;Tentativas de robo (excluye las agravadas por el res, de lesiones y/o muerte);3366;;;;;112,09844;;;
02;Ciudad Autónoma de Buenos Aires;2003;17;Robos agravados por el resultado de lesiones y/o muertes ;28;;;;;,9324885;;;
02;Ciudad Autónoma de Buenos Aires;2003;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;2;;;;;,06660632;;;
02;Ciudad Autónoma de Buenos Aires;2003;19;Hurtos;51050;;;;;1700,1263;;;
02;Ciudad Autónoma de Buenos Aires;2003;20;Tentativas de hurto;933;;;;;31,07185;;;
02;Ciudad Autónoma de Buenos Aires;2003;21;Otros delitos contra la propiedad;6672;;;;;222,19868;;;
02;Ciudad Autónoma de Buenos Aires;2003;22;Delitos contra la seguridad pública;323;;;;;10,756921;;;
02;Ciudad Autónoma de Buenos Aires;2003;23;Delitos contra el orden público;255;;;;;8,4923058;;;
02;Ciudad Autónoma de Buenos Aires;2003;24;Delitos contra la seguridad de la nación;1;;;;;,03330316;;;
02;Ciudad Autónoma de Buenos Aires;2003;25;Delitos contra los poderes públicos y el orden constitucional;8;;;;;,26642528;;;
02;Ciudad Autónoma de Buenos Aires;2003;26;Delitos contra la administración pública;2348;;;;;78,195824;;;
02;Ciudad Autónoma de Buenos Aires;2003;27;Delitos contra la fe pública;1119;;;;;37,266235;;;
02;Ciudad Autónoma de Buenos Aires;2003;28;Ley 23,737 (estupefacientes);9496;;;;;316,24683;;;
02;Ciudad Autónoma de Buenos Aires;2003;29;Otros delitos previstos en leyes especiales;4066;;;;;135,41064;;;
02;Ciudad Autónoma de Buenos Aires;2003;30;Contravenciones;4;;;;;,13321264;;;
02;Ciudad Autónoma de Buenos Aires;2003;31;Suicidios (consumados);310;310;0;0;310;10,992272;10,992272;0;0
02;Ciudad Autónoma de Buenos Aires;2004;1;Homicidios dolosos;127;135;101;32;2;4,2243423;4,4904428;7,302949;1,9712542
02;Ciudad Autónoma de Buenos Aires;2004;2;Homicidios dolosos en grado de tentativa;44;47;28;19;0;1,4635518;1,5633394;2,0245798;1,1704322
02;Ciudad Autónoma de Buenos Aires;2004;3;Muertes en accidentes viales;121;125;83;42;0;4,0247674;4,1578174;6,0014329;2,5872712
02;Ciudad Autónoma de Buenos Aires;2004;4;Homicidios culposos por otros hechos;21;21;13;8;0;,69851333;,69851333;,93998349;,49281356
02;Ciudad Autónoma de Buenos Aires;2004;5;Lesiones dolosas;15616;16172;8989;7155;28;519,4278;537,92181;649,96246;440,7601
02;Ciudad Autónoma de Buenos Aires;2004;6;Lesiones culposas en Accidentes Viales;8903;10024;6373;3645;6;296,13638;333,42371;460,80884;224,53818
02;Ciudad Autónoma de Buenos Aires;2004;7;Lesiones culposas por otros hechos;1256;1346;666;677;3;41,777748;44,771378;48,156078;41,704346
02;Ciudad Autónoma de Buenos Aires;2004;8;Otros delitos contra las personas;1338;1419;649;767;3;44,50528;47,199543;46,926868;47,248497
02;Ciudad Autónoma de Buenos Aires;2004;9;Delitos contra el honor;0;0;0;0;0;0;0;0;0
02;Ciudad Autónoma de Buenos Aires;2004;10;Abusos sexuales con acceso carnal (violaciones);221;232;23;209;0;7,3510213;7,7169094;1,6630477;12,874754
02;Ciudad Autónoma de Buenos Aires;2004;11;Otros delitos contra la integridad sexual;605;631;80;546;5;20,123837;20,988663;5,784514;33,634525
02;Ciudad Autónoma de Buenos Aires;2004;12;Delitos contra el estado civil;0;;;;;0;;;
02;Ciudad Autónoma de Buenos Aires;2004;13;Amenazas;14372;;;;;478,04922;;;
02;Ciudad Autónoma de Buenos Aires;2004;14;Otros delitos contra la libertad;2935;2935;0;0;2935;97,625557;97,625557;0;0
02;Ciudad Autónoma de Buenos Aires;2004;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);69938;;;;;2326,3154;;;
02;Ciudad Autónoma de Buenos Aires;2004;16;Tentativas de robo (excluye las agravadas por el res, de lesiones y/o muerte);4052;;;;;134,77982;;;
02;Ciudad Autónoma de Buenos Aires;2004;17;Robos agravados por el resultado de lesiones y/o muertes ;63;;;;;2,09554;;;
02;Ciudad Autónoma de Buenos Aires;2004;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;1;;;;;,03326254;;;
02;Ciudad Autónoma de Buenos Aires;2004;19;Hurtos;48990;;;;;1629,5319;;;
02;Ciudad Autónoma de Buenos Aires;2004;20;Tentativas de hurto;990;;;;;32,929913;;;
02;Ciudad Autónoma de Buenos Aires;2004;21;Otros delitos contra la propiedad;7483;;;;;248,90358;;;
02;Ciudad Autónoma de Buenos Aires;2004;22;Delitos contra la seguridad pública;303;;;;;10,078549;;;
02;Ciudad Autónoma de Buenos Aires;2004;23;Delitos contra el orden público;314;;;;;10,444437;;;
02;Ciudad Autónoma de Buenos Aires;2004;24;Delitos contra la seguridad de la nación;1;;;;;,03326254;;;
02;Ciudad Autónoma de Buenos Aires;2004;25;Delitos contra los poderes públicos y el orden constitucional;7;;;;;,23283778;;;
02;Ciudad Autónoma de Buenos Aires;2004;26;Delitos contra la administración pública;2412;;;;;80,229248;;;
02;Ciudad Autónoma de Buenos Aires;2004;27;Delitos contra la fe pública;853;;;;;28,372946;;;
02;Ciudad Autónoma de Buenos Aires;2004;28;Ley 23,737 (estupefacientes);8312;;;;;276,47824;;;
02;Ciudad Autónoma de Buenos Aires;2004;29;Otros delitos previstos en leyes especiales;2979;;;;;99,089104;;;
02;Ciudad Autónoma de Buenos Aires;2004;30;Contravenciones;2;;;;;,066525079;;;
02;Ciudad Autónoma de Buenos Aires;2004;31;Suicidios (consumados);269;269;0;0;269;9,5407734;9,5407734;0;0
02;Ciudad Autónoma de Buenos Aires;2005;1;Homicidios dolosos;130;138;106;32;0;4,3188567;4,5846324;7,6438375;1,9713392
02;Ciudad Autónoma de Buenos Aires;2005;2;Homicidios dolosos en grado de tentativa;27;29;20;9;0;,89699328;,9634372;1,4422334;,55443913
02;Ciudad Autónoma de Buenos Aires;2005;3;Muertes en accidentes viales;107;109;76;33;0;3,5547512;3,6211951;5,4804873;2,0329435
02;Ciudad Autónoma de Buenos Aires;2005;4;Homicidios culposos por otros hechos;15;15;10;5;0;,49832961;,49832961;,72111672;,30802175
02;Ciudad Autónoma de Buenos Aires;2005;5;Lesiones dolosas;15617;16217;9062;7152;3;518,82758;538,76074;653,47601;440,5943
02;Ciudad Autónoma de Buenos Aires;2005;6;Lesiones culposas en Accidentes Viales;10141;11484;7396;4087;1;336,90402;381,52115;533,33795;251,77698
02;Ciudad Autónoma de Buenos Aires;2005;7;Lesiones culposas por otros hechos;1530;1612;820;792;0;50,82962;53,553822;59,131573;48,790646
02;Ciudad Autónoma de Buenos Aires;2005;8;Otros delitos contra las personas;1241;1305;599;695;11;41,22847;43,354675;43,194893;42,815022
02;Ciudad Autónoma de Buenos Aires;2005;9;Delitos contra el honor;0;0;0;0;0;0;0;0;0
02;Ciudad Autónoma de Buenos Aires;2005;10;Abusos sexuales con acceso carnal (violaciones);215;220;23;197;0;7,142724;7,3088341;1,6585685;12,136057
02;Ciudad Autónoma de Buenos Aires;2005;11;Otros delitos contra la integridad sexual;591;623;84;537;2;19,634186;20,697289;6,0573807;33,081535
02;Ciudad Autónoma de Buenos Aires;2005;12;Delitos contra el estado civil;1;;;;;,033221975;;;
02;Ciudad Autónoma de Buenos Aires;2005;13;Amenazas;14444;;;;;479,85818;;;
02;Ciudad Autónoma de Buenos Aires;2005;14;Otros delitos contra la libertad;2517;2517;0;0;2517;83,619705;83,619705;0;0
02;Ciudad Autónoma de Buenos Aires;2005;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);71277;;;;;2367,9626;;;
02;Ciudad Autónoma de Buenos Aires;2005;16;Tentativas de robo (excluye las agravadas por el res, de lesiones y/o muerte);3474;;;;;115,41313;;;
02;Ciudad Autónoma de Buenos Aires;2005;17;Robos agravados por el resultado de lesiones y/o muertes ;16;;;;;,5315516;;;
02;Ciudad Autónoma de Buenos Aires;2005;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;6;;;;;,19933183;;;
02;Ciudad Autónoma de Buenos Aires;2005;19;Hurtos;50701;;;;;1684,3872;;;
02;Ciudad Autónoma de Buenos Aires;2005;20;Tentativas de hurto;956;;;;;31,760206;;;
02;Ciudad Autónoma de Buenos Aires;2005;21;Otros delitos contra la propiedad;8032;;;;;266,8389;;;
02;Ciudad Autónoma de Buenos Aires;2005;22;Delitos contra la seguridad pública;312;;;;;10,365255;;;
02;Ciudad Autónoma de Buenos Aires;2005;23;Delitos contra el orden público;328;;;;;10,896808;;;
02;Ciudad Autónoma de Buenos Aires;2005;24;Delitos contra la seguridad de la nación;3;;;;;,099665917;;;
02;Ciudad Autónoma de Buenos Aires;2005;25;Delitos contra los poderes públicos y el orden constitucional;9;;;;;,29899776;;;
02;Ciudad Autónoma de Buenos Aires;2005;26;Delitos contra la administración pública;2204;;;;;73,22123;;;
02;Ciudad Autónoma de Buenos Aires;2005;27;Delitos contra la fe pública;846;;;;;28,105789;;;
02;Ciudad Autónoma de Buenos Aires;2005;28;Ley 23,737 (estupefacientes);7861;;;;;261,15793;;;
02;Ciudad Autónoma de Buenos Aires;2005;29;Otros delitos previstos en leyes especiales;2624;;;;;87,174461;;;
02;Ciudad Autónoma de Buenos Aires;2005;30;Contravenciones;71;;;;;2,3587601;;;
02;Ciudad Autónoma de Buenos Aires;2005;31;Suicidios (consumados);222;222;0;0;222;7,8757143;7,8757143;0;0
02;Ciudad Autónoma de Buenos Aires;2006;1;Homicidios dolosos;116;119;99;20;0;3,8490484;3,9485927;7,1198282;1,2321393
02;Ciudad Autónoma de Buenos Aires;2006;2;Homicidios dolosos en grado de tentativa;26;29;22;4;3;,86271775;,96226209;1,5821841;,24642788
02;Ciudad Autónoma de Buenos Aires;2006;3;Muertes en accidentes viales;119;119;82;29;8;3,9485927;3,9485927;5,8972316;1,7866021
02;Ciudad Autónoma de Buenos Aires;2006;4;Homicidios culposos por otros hechos;8;8;5;3;0;,26545161;,26545161;,35958728;,18482091
02;Ciudad Autónoma de Buenos Aires;2006;5;Lesiones dolosas;17503;18071;10420;7649;2;580,77496;599,62201;749,37988;471,23169
02;Ciudad Autónoma de Buenos Aires;2006;6;Lesiones culposas en Accidentes Viales;10290;10927;7316;3601;10;341,43713;362,5737;526,14813;221,84669
02;Ciudad Autónoma de Buenos Aires;2006;7;Lesiones culposas por otros hechos;2063;2111;1266;843;2;68,453331;70,046043;91,047501;51,934673
02;Ciudad Autónoma de Buenos Aires;2006;8;Otros delitos contra las personas;1238;1310;664;640;6;41,078636;43,467701;47,753189;39,428459
02;Ciudad Autónoma de Buenos Aires;2006;9;Delitos contra el honor;4;4;0;0;4;,13272581;,13272581;0;0
02;Ciudad Autónoma de Buenos Aires;2006;10;Abusos sexuales con acceso carnal (violaciones);206;210;15;194;1;6,8353786;6,9681048;1,0787618;11,951752
02;Ciudad Autónoma de Buenos Aires;2006;11;Otros delitos contra la integridad sexual;720;750;95;651;4;23,890644;24,886087;6,8321581;40,106136
02;Ciudad Autónoma de Buenos Aires;2006;12;Delitos contra el estado civil;5;;;;;,16590725;;;
02;Ciudad Autónoma de Buenos Aires;2006;13;Amenazas;15630;;;;;518,6261;;;
02;Ciudad Autónoma de Buenos Aires;2006;14;Otros delitos contra la libertad;2743;2743;0;0;2743;91,016716;91,016716;0;0
02;Ciudad Autónoma de Buenos Aires;2006;15;Robos (excluye los agravados por el resultado de lesiones y/o muertes);78157;;;;;2593,3625;;;
02;Ciudad Autónoma de Buenos Aires;2006;16;Tentativas de robo (excluye las agravadas por el res, de lesiones y/o muerte);3414;;;;;113,28147;;;
02;Ciudad Autónoma de Buenos Aires;2006;17;Robos agravados por el resultado de lesiones y/o muertes ;12;;;;;,39817742;;;
02;Ciudad Autónoma de Buenos Aires;2006;18;Tentativas de robo agravado por el resultado de lesiones y/o muertes;4;;;;;,13272581;;;
02;Ciudad Autónoma de Buenos Aires;2006;19;Hurtos;54984;;;;;1824,4489;;;
02;Ciudad Autónoma de Buenos Aires;2006;20;Tentativas de hurto;956;;;;;31,721466;;;
02;Ciudad Autónoma de Buenos Aires;2006;21;Otros delitos contra la propiedad;8867;;;;;294,21991;;;
02;Ciudad Autónoma de Buenos Aires;2006;22;Delitos contra la seguridad pública;369;;;;;12,243956;;;
02;Ciudad Autónoma de Buenos Aires;2006;23;Delitos contra el orden público;256;;;;;8,4944515;;;
02;Ciudad Autónoma de Buenos Aires;2006;24;Delitos contra la seguridad de la nación;0;;;;;0;;;
02;Ciudad Autónoma de Buenos Aires;2006;25;Delitos contra los poderes públicos y el orden constitucional;9;;;;;,29863307;;;
02;Ciudad Autónoma de Buenos Aires;2006;26;Delitos contra la administración pública;2647;;;;;87,831299;;;
02;Ciudad Autónoma de Buenos Aires;2006;27;Delitos contra la fe pública;839;;;;;27,839237;;;
02;Ciudad Autónoma de Buenos Aires;2006;28;Ley 23,737 (estupefacientes);8806;;;;;292,19586;;;
02;Ciudad Autónoma de Buenos Aires;2006;29;Otros delitos previstos en leyes especiales;2328;;;;;77,246414;;;
02;Ciudad Autónoma de Buenos Aires;2006;30;Contravenciones;0;;;;;0;;;
02;Ciudad Autónoma de Buenos Aires;2006;31;Suicidios (consumados);179;179;0;0;179;6,3517814;6,3517814;0;0
02;Ciudad Autónoma de Buenos Aires;2007;1;Homicidios dolosos;119;122;96;26;0;3,9437757;4,0431986;6,8854766;1,6018503
02;Ciudad Autónoma de Buenos Aires;2007;2;Homicidios dolosos en grado de tentativa;26;26;19;7;0;,86166525;,86166525;1,3627505;,43126738
02;Ciudad Autónoma de Buenos Aires;2007;3;Muertes en accidentes viales;108;123;89;33;1;3,5792251;4,0763397;6,3834105;2,0331175
02;Ciudad Autónoma de Buenos Aires;2007;4;Homicidios culposos por otros hechos;17;17;10;6;1;,56339651;,56339651;,71723717;,36965775
